geosumlev,geoid,stco,place,mdy,totpop,hhpop,gqpop,tothu,husfd,husfa,humf24,humf5p,humh,occhu,vacrate,pph
157,15700US0605939496,Orange ,Lake Forest,1/1/2013,"78,738","78,223",515,"27,215","14,723","4,136","1,517","5,564","1,275","26,192",3.8%,2.99
157,15700US0605939496,Orange ,Lake Forest,1/1/2014,"78,822","78,307",515,"27,257","14,765","4,136","1,517","5,564","1,275","26,206",3.9%,2.99
157,15700US0605939496,Orange ,Lake Forest,1/1/2015,"79,439","78,924",515,"27,454","14,904","4,136","1,517","5,622","1,275","26,387",3.9%,2.99
157,15700US0605939496,Orange ,Lake Forest,1/1/2016,"81,716","81,201",515,"28,443","15,198","4,136","1,521","6,313","1,275","27,151",4.5%,2.99
157,15700US0605939496,Orange ,Lake Forest,1/1/2017,"82,766","82,251",515,"28,887","15,466","4,256","1,521","6,369","1,275","27,550",4.6%,2.99
157,15700US0605939496,Orange ,Lake Forest,1/1/2018,"83,549","83,034",515,"29,412","15,887","4,358","1,523","6,369","1,275","27,992",4.8%,2.97
157,15700US0605939496,Orange ,Lake Forest,1/1/2019,"84,543","84,028",515,"30,035","16,415","4,453","1,523","6,369","1,275","28,552",4.9%,2.94
157,15700US0605939496,Orange ,Lake Forest,1/1/2020,"84,556","84,041",515,"30,244","16,567","4,508","1,525","6,369","1,275","28,737",5.0%,2.92
157,15700US0605939496,Orange ,Lake Forest,1/1/2021,"84,538","84,023",515,"30,567","16,767","4,627","1,529","6,369","1,275","29,044",5.0%,2.89
157,15700US0605943224,Orange,Los Alamitos,4/1/2010,"11,449","11,206",243,"4,355","2,076",371,760,"1,050",98,"4,212",3.3%,2.66
157,15700US0605943224,Orange ,Los Alamitos,1/1/2011,"11,505","11,262",243,"4,356","2,077",371,760,"1,050",98,"4,213",3.3%,2.67
157,15700US0605943224,Orange ,Los Alamitos,1/1/2012,"11,622","11,379",243,"4,358","2,075",371,762,"1,050",100,"4,215",3.3%,2.70
157,15700US0605943224,Orange ,Los Alamitos,1/1/2013,"11,707","11,464",243,"4,362","2,074",371,766,"1,050",101,"4,219",3.3%,2.72
157,15700US0605943224,Orange ,Los Alamitos,1/1/2014,"11,760","11,517",243,"4,380","2,092",371,766,"1,050",101,"4,236",3.3%,2.72
157,15700US0605943224,Orange ,Los Alamitos,1/1/2015,"11,771","11,528",243,"4,380","2,092",371,766,"1,050",101,"4,236",3.3%,2.72
157,15700US0605943224,Orange ,Los Alamitos,1/1/2016,"11,791","11,548",243,"4,388","2,092",371,770,"1,050",105,"4,244",3.3%,2.72
157,15700US0605943224,Orange ,Los Alamitos,1/1/2017,"11,776","11,533",243,"4,390","2,092",372,770,"1,050",106,"4,246",3.3%,2.72
157,15700US0605943224,Orange ,Los Alamitos,1/1/2018,"11,715","11,472",243,"4,395","2,092",372,770,"1,055",106,"4,251",3.3%,2.70
157,15700US0605943224,Orange ,Los Alamitos,1/1/2019,"11,622","11,379",243,"4,394","2,090",370,773,"1,055",106,"4,250",3.3%,2.68
157,15700US0605943224,Orange ,Los Alamitos,1/1/2020,"11,602","11,359",243,"4,414","2,089",370,779,"1,070",106,"4,269",3.3%,2.66
157,15700US0605943224,Orange ,Los Alamitos,1/1/2021,"11,538","11,295",243,"4,437","2,087",370,779,"1,092",109,"4,291",3.3%,2.63
157,15700US0605948256,Orange,Mission Viejo,4/1/2010,"93,174","92,232",942,"34,155","24,718","4,112",910,"4,364",51,"33,139",3.0%,2.78
157,15700US0605948256,Orange ,Mission Viejo,1/1/2011,"93,574","92,632",942,"34,154","24,717","4,112",910,"4,364",51,"33,126",3.0%,2.80
157,15700US0605948256,Orange ,Mission Viejo,1/1/2012,"94,434","93,492",942,"34,182","24,717","4,140",910,"4,364",51,"33,104",3.2%,2.82
157,15700US0605948256,Orange ,Mission Viejo,1/1/2013,"95,294","94,352",942,"34,234","24,718","4,191",910,"4,364",51,"33,191",3.0%,2.84
157,15700US0605948256,Orange ,Mission Viejo,1/1/2014,"95,401","94,459",942,"34,301","24,719","4,257",910,"4,364",51,"33,210",3.2%,2.84
157,15700US0605948256,Orange ,Mission Viejo,1/1/2015,"96,328","95,386",942,"34,619","24,717","4,257",910,"4,684",51,"33,504",3.2%,2.85
157,15700US0605948256,Orange ,Mission Viejo,1/1/2016,"97,031","96,089",942,"34,876","24,718","4,257",910,"4,940",51,"33,754",3.2%,2.85
157,15700US0605948256,Orange ,Mission Viejo,1/1/2017,"96,876","95,934",942,"34,879","24,721","4,257",910,"4,940",51,"33,758",3.2%,2.84
157,15700US0605948256,Orange ,Mission Viejo,1/1/2018,"96,353","95,411",942,"34,913","24,755","4,257",910,"4,940",51,"33,791",3.2%,2.82
157,15700US0605948256,Orange ,Mission Viejo,1/1/2019,"95,728","94,786",942,"34,959","24,801","4,257",910,"4,940",51,"33,836",3.2%,2.80
157,15700US0605948256,Orange ,Mission Viejo,1/1/2020,"95,130","94,188",942,"34,959","24,801","4,257",910,"4,940",51,"33,835",3.2%,2.78
157,15700US0605948256,Orange ,Mission Viejo,1/1/2021,"94,119","93,177",942,"34,961","24,801","4,257",912,"4,940",51,"33,837",3.2%,2.75
157,15700US0605951182,Orange,Newport Beach,4/1/2010,"85,186","84,784",402,"44,193","20,107","7,010","5,125","10,777","1,174","38,751",12.3%,2.19
157,15700US0605951182,Orange ,Newport Beach,1/1/2011,"85,572","85,170",402,"44,209","20,125","7,010","5,123","10,777","1,174","38,744",12.4%,2.20
157,15700US0605951182,Orange ,Newport Beach,1/1/2012,"86,254","85,852",402,"44,222","20,139","7,010","5,122","10,777","1,174","38,670",12.6%,2.22
157,15700US0605951182,Orange ,Newport Beach,1/1/2013,"86,932","86,530",402,"44,224","20,149","7,010","5,114","10,777","1,174","38,721",12.4%,2.24
157,15700US0605951182,Orange ,Newport Beach,1/1/2014,"87,017","86,615",402,"44,232","20,169","7,010","5,102","10,777","1,174","38,737",12.4%,2.24
157,15700US0605951182,Orange ,Newport Beach,1/1/2015,"87,011","86,609",402,"44,214","20,155","7,010","5,110","10,765","1,174","38,697",12.5%,2.24
157,15700US0605951182,Orange ,Newport Beach,1/1/2016,"86,978","86,576",402,"44,170","20,143","7,010","5,107","10,790","1,120","38,686",12.4%,2.24
157,15700US0605951182,Orange ,Newport Beach,1/1/2017,"86,824","86,422",402,"44,167","20,169","7,010","5,083","10,785","1,120","38,685",12.4%,2.23
157,15700US0605951182,Orange ,Newport Beach,1/1/2018,"87,039","86,637",402,"44,749","20,220","7,010","5,063","11,336","1,120","39,032",12.8%,2.22
157,15700US0605951182,Orange ,Newport Beach,1/1/2019,"86,419","86,017",402,"44,782","20,259","7,010","5,057","11,336","1,120","39,061",12.8%,2.20
157,15700US0605951182,Orange ,Newport Beach,1/1/2020,"86,415","86,013",402,"45,060","20,265","7,010","5,085","11,580","1,120","39,306",12.8%,2.19
157,15700US0605951182,Orange ,Newport Beach,1/1/2021,"85,865","85,463",402,"45,260","20,338","7,010","5,086","11,706","1,120","39,480",12.8%,2.17
157,15700US0605953980,Orange,Orange,4/1/2010,"136,386","130,133","6,253","45,102","25,990","4,848","4,909","8,133","1,222","43,358",3.9%,3.00
157,15700US0605953980,Orange ,Orange,1/1/2011,"137,441","131,078","6,363","45,213","26,028","4,864","4,909","8,190","1,222","43,467",3.9%,3.02
157,15700US0605953980,Orange ,Orange,1/1/2012,"138,785","132,455","6,330","45,226","26,041","4,864","4,909","8,190","1,222","43,490",3.8%,3.05
157,15700US0605953980,Orange ,Orange,1/1/2013,"139,779","133,290","6,489","45,206","26,047","4,864","4,883","8,190","1,222","43,479",3.8%,3.07
157,15700US0605953980,Orange ,Orange,1/1/2014,"139,753","133,587","6,166","45,271","26,049","4,864","4,883","8,253","1,222","43,552",3.8%,3.07
157,15700US0605953980,Orange ,Orange,1/1/2015,"140,081","133,714","6,367","45,267","26,048","4,864","4,880","8,253","1,222","43,551",3.8%,3.07
157,15700US0605953980,Orange ,Orange,1/1/2016,"140,021","133,798","6,223","45,272","26,051","4,865","4,881","8,253","1,222","43,582",3.7%,3.07
157,15700US0605953980,Orange ,Orange,1/1/2017,"140,020","133,588","6,432","45,271","26,050","4,865","4,881","8,253","1,222","43,590",3.7%,3.07
157,15700US0605953980,Orange ,Orange,1/1/2018,"140,458","134,037","6,421","45,719","26,052","4,881","4,883","8,681","1,222","44,019",3.7%,3.05
157,15700US0605953980,Orange ,Orange,1/1/2019,"140,368","133,989","6,379","46,054","26,071","4,899","4,893","8,969","1,222","44,353",3.7%,3.02
157,15700US0605953980,Orange ,Orange,1/1/2020,"139,504","133,235","6,269","46,079","26,090","4,899","4,899","8,969","1,222","44,382",3.7%,3.00
157,15700US0605953980,Orange ,Orange,1/1/2021,"137,366","132,013","5,353","46,154","26,121","4,899","4,910","9,002","1,222","44,454",3.7%,2.97
157,15700US0605957526,Orange,Placentia,4/1/2010,"50,598","50,261",337,"16,889","10,044","1,913","1,391","2,955",586,"16,382",3.0%,3.07
157,15700US0605957526,Orange ,Placentia,1/1/2011,"50,870","50,533",337,"16,900","10,055","1,913","1,391","2,955",586,"16,393",3.0%,3.08
157,15700US0605957526,Orange ,Placentia,1/1/2012,"51,452","51,115",337,"16,924","10,079","1,913","1,391","2,955",586,"16,418",3.0%,3.11
157,15700US0605957526,Orange ,Placentia,1/1/2013,"52,246","51,909",337,"17,066","10,096","1,913","1,391","3,080",586,"16,564",2.9%,3.13
157,15700US0605957526,Orange ,Placentia,1/1/2014,"52,281","51,944",337,"17,066","10,096","1,913","1,391","3,080",586,"16,566",2.9%,3.14
157,15700US0605957526,Orange ,Placentia,1/1/2015,"52,430","52,093",337,"17,098","10,128","1,913","1,391","3,080",586,"16,598",2.9%,3.14
157,15700US0605957526,Orange ,Placentia,1/1/2016,"52,614","52,277",337,"17,155","10,175","1,913","1,391","3,090",586,"16,658",2.9%,3.14
157,15700US0605957526,Orange ,Placentia,1/1/2017,"52,536","52,199",337,"17,158","10,175","1,916","1,391","3,090",586,"16,663",2.9%,3.13
157,15700US0605957526,Orange ,Placentia,1/1/2018,"52,244","51,907",337,"17,168","10,175","1,926","1,391","3,090",586,"16,677",2.9%,3.11
157,15700US0605957526,Orange ,Placentia,1/1/2019,"51,871","51,534",337,"17,178","10,175","1,926","1,391","3,100",586,"16,689",2.8%,3.09
157,15700US0605957526,Orange ,Placentia,1/1/2020,"51,569","51,232",337,"17,184","10,179","1,926","1,393","3,100",586,"16,696",2.8%,3.07
157,15700US0605957526,Orange ,Placentia,1/1/2021,"51,173","50,836",337,"17,237","10,178","1,926","1,397","3,150",586,"16,747",2.8%,3.04
157,15700US0605959587,Orange,Rancho Santa Margarita,4/1/2010,"47,853","47,851",2,"17,260","9,347","3,538",622,"3,743",10,"16,665",3.4%,2.87
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2011,"48,093","48,091",2,"17,260","9,347","3,538",622,"3,743",10,"16,670",3.4%,2.89
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2012,"48,629","48,627",2,"17,260","9,347","3,538",622,"3,743",10,"16,690",3.3%,2.91
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2013,"49,205","49,203",2,"17,268","9,355","3,538",622,"3,743",10,"16,778",2.8%,2.93
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2014,"49,331","49,329",2,"17,284","9,355","3,554",622,"3,743",10,"16,812",2.7%,2.93
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2015,"49,467","49,465",2,"17,309","9,355","3,579",622,"3,743",10,"16,842",2.7%,2.94
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2016,"49,465","49,463",2,"17,309","9,355","3,579",622,"3,743",10,"16,843",2.7%,2.94
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2017,"49,422","49,420",2,"17,308","9,354","3,579",622,"3,743",10,"16,858",2.6%,2.93
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2018,"49,314","49,312",2,"17,344","9,354","3,615",622,"3,743",10,"16,930",2.4%,2.91
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2019,"48,987","48,985",2,"17,345","9,355","3,615",622,"3,743",10,"16,951",2.3%,2.89
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2020,"48,708","48,706",2,"17,346","9,354","3,615",624,"3,743",10,"16,961",2.2%,2.87
157,15700US0605959587,Orange ,Rancho Santa Margarita,1/1/2021,"48,183","48,181",2,"17,346","9,354","3,615",624,"3,743",10,"16,961",2.2%,2.84
157,15700US0605965084,Orange,San Clemente,4/1/2010,"63,522","63,249",273,"25,966","14,816","2,586","4,088","3,879",597,"23,906",7.9%,2.65
157,15700US0605965084,Orange ,San Clemente,1/1/2011,"63,842","63,569",273,"25,998","14,831","2,603","4,088","3,879",597,"23,914",8.0%,2.66
157,15700US0605965084,Orange ,San Clemente,1/1/2012,"64,322","64,049",273,"26,032","14,861","2,603","4,092","3,879",597,"23,857",8.4%,2.69
157,15700US0605965084,Orange ,San Clemente,1/1/2013,"64,715","64,442",273,"26,045","14,866","2,603","4,100","3,879",597,"23,847",8.4%,2.70
157,15700US0605965084,Orange ,San Clemente,1/1/2014,"64,733","64,460",273,"26,044","14,866","2,600","4,102","3,879",597,"23,840",8.5%,2.70
157,15700US0605965084,Orange ,San Clemente,1/1/2015,"64,930","64,657",273,"26,126","14,877","2,600","4,102","3,950",597,"23,890",8.6%,2.71
157,15700US0605965084,Orange ,San Clemente,1/1/2016,"65,109","64,836",273,"26,217","14,927","2,600","4,122","3,969",599,"23,958",8.6%,2.71
157,15700US0605965084,Orange ,San Clemente,1/1/2017,"65,107","64,834",273,"26,263","14,951","2,600","4,132","3,981",599,"23,999",8.6%,2.70
157,15700US0605965084,Orange ,San Clemente,1/1/2018,"65,021","64,748",273,"26,396","15,074","2,601","4,131","3,991",599,"24,122",8.6%,2.68
157,15700US0605965084,Orange ,San Clemente,1/1/2019,"64,558","64,285",273,"26,415","15,083","2,611","4,131","3,991",599,"24,140",8.6%,2.66
157,15700US0605965084,Orange ,San Clemente,1/1/2020,"64,538","64,265",273,"26,573","15,208","2,611","4,164","3,991",599,"24,285",8.6%,2.65
157,15700US0605965084,Orange ,San Clemente,1/1/2021,"64,065","63,792",273,"26,665","15,282","2,611","4,175","3,998",599,"24,369",8.6%,2.62
157,15700US0605968028,Orange,San Juan Capistrano,4/1/2010,"34,593","34,506",87,"11,940","6,338","2,344",795,"1,079","1,384","11,394",4.6%,3.03
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2011,"34,825","34,738",87,"11,966","6,346","2,362",795,"1,079","1,384","11,417",4.6%,3.04
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2012,"35,191","35,104",87,"11,982","6,362","2,362",795,"1,079","1,384","11,424",4.7%,3.07
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2013,"35,432","35,345",87,"12,022","6,402","2,362",795,"1,079","1,384","11,427",4.9%,3.09
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2014,"35,833","35,746",87,"12,160","6,540","2,362",795,"1,079","1,384","11,550",5.0%,3.10
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2015,"36,022","35,935",87,"12,215","6,595","2,362",795,"1,079","1,384","11,600",5.0%,3.10
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2016,"36,092","36,005",87,"12,262","6,642","2,362",795,"1,079","1,384","11,623",5.2%,3.10
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2017,"36,174","36,087",87,"12,319","6,699","2,362",795,"1,079","1,384","11,670",5.3%,3.09
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2018,"36,118","36,031",87,"12,380","6,699","2,423",795,"1,079","1,384","11,727",5.3%,3.07
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2019,"36,124","36,037",87,"12,490","6,759","2,431",827,"1,079","1,394","11,822",5.3%,3.05
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2020,"36,081","35,994",87,"12,558","6,797","2,431",857,"1,079","1,394","11,882",5.4%,3.03
157,15700US0605968028,Orange ,San Juan Capistrano,1/1/2021,"35,801","35,714",87,"12,596","6,833","2,431",859,"1,079","1,394","11,918",5.4%,3.00
157,15700US0605969000,Orange,Santa Ana,4/1/2010,"324,647","319,989","4,658","76,919","35,444","5,637","7,500","24,289","4,049","73,199",4.8%,4.37
157,15700US0605969000,Orange ,Santa Ana,1/1/2011,"326,500","321,611","4,889","76,937","35,457","5,643","7,498","24,290","4,049","73,224",4.8%,4.39
157,15700US0605969000,Orange ,Santa Ana,1/1/2012,"329,939","325,121","4,818","76,976","35,486","5,659","7,492","24,290","4,049","73,293",4.8%,4.44
157,15700US0605969000,Orange ,Santa Ana,1/1/2013,"333,134","327,904","5,230","76,991","35,492","5,659","7,501","24,290","4,049","73,438",4.6%,4.47
157,15700US0605969000,Orange ,Santa Ana,1/1/2014,"334,193","328,824","5,369","77,133","35,497","5,659","7,540","24,388","4,049","73,603",4.6%,4.47
157,15700US0605969000,Orange ,Santa Ana,1/1/2015,"335,848","330,652","5,196","77,477","35,569","5,660","7,543","24,656","4,049","73,941",4.6%,4.47
157,15700US0605969000,Orange ,Santa Ana,1/1/2016,"335,804","331,194","4,610","77,610","35,601","5,691","7,543","24,726","4,049","74,069",4.6%,4.47
157,15700US0605969000,Orange ,Santa Ana,1/1/2017,"337,181","331,828","5,353","77,892","35,619","5,705","7,543","24,976","4,049","74,341",4.6%,4.46
157,15700US0605969000,Orange ,Santa Ana,1/1/2018,"336,077","330,719","5,358","78,069","35,646","5,762","7,553","25,059","4,049","74,571",4.5%,4.44
157,15700US0605969000,Orange ,Santa Ana,1/1/2019,"334,231","328,786","5,445","78,565","35,693","5,800","7,563","25,460","4,049","75,079",4.4%,4.38
157,15700US0605969000,Orange ,Santa Ana,1/1/2020,"331,304","326,041","5,263","78,761","35,768","5,801","7,581","25,562","4,049","75,281",4.4%,4.33
157,15700US0605969000,Orange ,Santa Ana,1/1/2021,"331,369","326,788","4,581","80,285","35,794","5,801","7,620","27,021","4,049","76,738",4.4%,4.26
157,15700US0605970686,Orange,Seal Beach,4/1/2010,"24,168","23,943",225,"14,558","4,745","1,518","1,120","7,020",155,"13,017",10.6%,1.84
157,15700US0605970686,Orange ,Seal Beach,1/1/2011,"24,293","24,068",225,"14,558","4,745","1,518","1,120","7,020",155,"13,024",10.5%,1.85
157,15700US0605970686,Orange ,Seal Beach,1/1/2012,"24,489","24,265",224,"14,545","4,733","1,518","1,120","7,020",154,"13,005",10.6%,1.87
157,15700US0605970686,Orange ,Seal Beach,1/1/2013,"24,867","24,643",224,"14,546","4,734","1,518","1,120","7,020",154,"13,116",9.8%,1.88
157,15700US0605970686,Orange ,Seal Beach,1/1/2014,"24,915","24,678",237,"14,539","4,734","1,518","1,120","7,012",155,"13,137",9.6%,1.88
157,15700US0605970686,Orange ,Seal Beach,1/1/2015,"24,936","24,710",226,"14,535","4,732","1,518","1,118","7,012",155,"13,141",9.6%,1.88
157,15700US0605970686,Orange ,Seal Beach,1/1/2016,"24,946","24,707",239,"14,534","4,731","1,518","1,118","7,012",155,"13,141",9.6%,1.88
157,15700US0605970686,Orange ,Seal Beach,1/1/2017,"24,927","24,699",228,"14,530","4,727","1,518","1,118","7,012",155,"13,160",9.4%,1.88
157,15700US0605970686,Orange ,Seal Beach,1/1/2018,"24,915","24,670",245,"14,527","4,726","1,518","1,116","7,012",155,"13,212",9.1%,1.87
157,15700US0605970686,Orange ,Seal Beach,1/1/2019,"24,798","24,566",232,"14,534","4,733","1,518","1,116","7,012",155,"13,251",8.8%,1.85
157,15700US0605970686,Orange ,Seal Beach,1/1/2020,"24,711","24,472",239,"14,535","4,732","1,518","1,118","7,012",155,"13,266",8.7%,1.85
157,15700US0605970686,Orange ,Seal Beach,1/1/2021,"24,443","24,203",240,"14,552","4,749","1,519","1,118","7,012",154,"13,272",8.8%,1.82
157,15700US0605973962,Orange,Stanton,4/1/2010,"38,186","37,836",350,"11,283","3,025","1,787","1,354","3,679","1,438","10,825",4.1%,3.50
157,15700US0605973962,Orange ,Stanton,1/1/2011,"38,429","38,079",350,"11,300","3,030","1,799","1,354","3,679","1,438","10,843",4.0%,3.51
157,15700US0605973962,Orange ,Stanton,1/1/2012,"38,758","38,408",350,"11,276","3,042","1,799","1,318","3,679","1,438","10,829",4.0%,3.55
157,15700US0605973962,Orange ,Stanton,1/1/2013,"39,204","38,854",350,"11,296","3,059","1,799","1,321","3,679","1,438","10,883",3.7%,3.57
157,15700US0605973962,Orange ,Stanton,1/1/2014,"39,265","38,915",350,"11,299","3,061","1,800","1,321","3,679","1,438","10,894",3.6%,3.57
157,15700US0605973962,Orange ,Stanton,1/1/2015,"39,395","39,045",350,"11,323","3,085","1,800","1,321","3,679","1,438","10,920",3.6%,3.58
157,15700US0605973962,Orange ,Stanton,1/1/2016,"39,578","39,228",350,"11,355","3,118","1,803","1,317","3,679","1,438","10,972",3.4%,3.58
157,15700US0605973962,Orange ,Stanton,1/1/2017,"39,610","39,260",350,"11,377","3,140","1,803","1,317","3,679","1,438","11,000",3.3%,3.57
157,15700US0605973962,Orange ,Stanton,1/1/2018,"39,423","39,073",350,"11,379","3,142","1,803","1,317","3,679","1,438","11,018",3.2%,3.55
157,15700US0605973962,Orange ,Stanton,1/1/2019,"39,194","38,844",350,"11,393","3,147","1,812","1,317","3,679","1,438","11,041",3.1%,3.52
157,15700US0605973962,Orange ,Stanton,1/1/2020,"39,150","38,800",350,"11,448","3,198","1,812","1,321","3,679","1,438","11,098",3.1%,3.50
157,15700US0605973962,Orange ,Stanton,1/1/2021,"39,573","39,223",350,"11,699","3,212","1,915","1,323","3,811","1,438","11,341",3.1%,3.46
157,15700US0605980854,Orange,Tustin,4/1/2010,"75,540","75,020",520,"26,476","9,358","3,394","4,048","8,767",909,"25,203",4.8%,2.98
157,15700US0605980854,Orange ,Tustin,1/1/2011,"75,987","75,467",520,"26,509","9,391","3,394","4,048","8,767",909,"25,234",4.8%,2.99
